,지번주소,위도,경도
337,서울특별시 중구 을지로4가 202-7,37.5663239,126.9982928
338,서울특별시 중구 을지로4가 215-7,37.5656974,126.9977259
339,서울특별시 중구 을지로4가 228-2,37.5656680,126.9972186
340,서울특별시 중구 을지로4가 239-1,37.5658710,126.9964628
341,서울특별시 중구 을지로4가 239-6,37.5658091,126.9959407
342,서울특별시 중구 을지로4가 239-8,37.5656853,126.9976962
343,서울특별시 중구 을지로4가 239-10,37.5656131,126.9962988
344,서울특별시 중구 을지로4가 239-11,37.5656534,126.9970135
345,서울특별시 중구 을지로4가 239-14,37.5656838,126.9974373
346,서울특별시 중구 을지로4가 239-17,37.5657673,126.9960625
347,서울특별시 중구 을지로4가 267-1,37.5665336,126.9965401
348,서울특별시 중구 을지로4가 267-2,37.5666673,126.9967470
349,서울특별시 중구 을지로4가 267-3,37.5666750,126.9970834
350,서울특별시 중구 을지로4가 267-4,37.5666536,126.9961480
351,서울특별시 중구 을지로4가 267-5,37.5666331,126.9953970
352,서울특별시 중구 을지로4가 310-19,37.5661721,126.9960977
353,서울특별시 중구 을지로4가 310-33,37.5663952,126.9958860
354,서울특별시 중구 을지로4가 310-34,37.5663800,126.9958535
355,서울특별시 중구 을지로4가 310-40,37.5662247,126.9957474
356,서울특별시 중구 을지로4가 310-41,37.5662949,126.9958087
357,서울특별시 중구 을지로4가 310-44,37.5660783,126.9957895
358,서울특별시 중구 을지로4가 310-46,37.5659969,126.9958563
359,서울특별시 중구 을지로4가 310-48,37.5660431,126.9957221
360,서울특별시 중구 을지로4가 310-49,37.5659758,126.9957951
361,서울특별시 중구 을지로4가 310-50,37.5659256,126.9957296
362,서울특별시 중구 을지로4가 310-52,37.5658850,126.9958553
363,서울특별시 중구 을지로4가 310-53,37.5658488,126.9958113
364,서울특별시 중구 을지로4가 310-54,37.5663363,126.9953027
365,서울특별시 중구 을지로4가 310-55,37.5662669,126.9952989
366,서울특별시 중구 을지로4가 310-56,37.5662097,126.9952933
367,서울특별시 중구 을지로4가 310-57,37.5661455,126.9953846
368,서울특별시 중구 을지로4가 310-62,37.5660348,126.9954700
369,서울특별시 중구 을지로4가 310-63,37.5660394,126.9953127
370,서울특별시 중구 을지로4가 310-66,37.5659511,126.9954638
371,서울특별시 중구 을지로4가 310-67,37.5659366,126.9953946
372,서울특별시 중구 을지로4가 310-71,37.5663836,126.9961347
373,서울특별시 중구 을지로4가 310-77,37.5661967,126.9959687
374,서울특별시 중구 을지로4가 310-78,37.5658997,126.9961242
375,서울특별시 중구 을지로4가 310-79,37.5662058,126.9959195
376,서울특별시 중구 을지로4가 310-80,37.5661416,126.9959838
377,서울특별시 중구 을지로4가 310-81,37.5660584,126.9959891
378,서울특별시 중구 을지로4가 311-10,37.5663618,126.9952451
379,서울특별시 중구 을지로4가 312-4,37.5663636,126.9952149
380,서울특별시 중구 을지로4가 314-3,37.5666202,126.9950686
381,서울특별시 중구 을지로4가 314-4,37.5666192,126.9950427
382,서울특별시 중구 을지로4가 314-5,37.5664528,126.9950417
383,서울특별시 중구 을지로4가 314-6,37.5661820,126.9948672
384,서울특별시 중구 을지로4가 314-7,37.5662208,126.9948555
385,서울특별시 중구 을지로4가 316-8,37.5659754,126.9952267
386,서울특별시 중구 을지로4가 323-1,37.5659289,126.9965704
387,서울특별시 중구 을지로4가 323-2,37.5657177,126.9973233
388,서울특별시 중구 을지로5가 2-2,37.5669847,127.0005766
389,서울특별시 중구 을지로5가 2-3,37.5669042,127.0009578
390,서울특별시 중구 을지로5가 6-3,37.5671903,127.0006366
391,서울특별시 중구 을지로5가 6-4,37.5671973,127.0006075
392,서울특별시 중구 을지로5가 6-5,37.5667656,127.0005595
393,서울특별시 중구 을지로5가 7-6,37.5670348,127.0008255
394,서울특별시 중구 을지로5가 11-2,37.5672236,127.0006828
395,서울특별시 중구 을지로5가 12-3,37.5672921,127.0006836
396,서울특별시 중구 을지로5가 17-2,37.5673548,127.0007474
397,서울특별시 중구 을지로5가 19-3,37.5671468,127.0023086
398,서울특별시 중구 을지로5가 19-23,37.5672556,127.0021361
399,서울특별시 중구 을지로5가 19-24,37.5673682,127.0022515
400,서울특별시 중구 을지로5가 19-27,37.5670265,127.0020001
401,서울특별시 중구 을지로5가 19-40,37.5674705,127.0012081
402,서울특별시 중구 을지로5가 19-66,37.5670516,127.0020136
403,서울특별시 중구 을지로5가 19-77,37.5676269,127.0008255
404,서울특별시 중구 을지로5가 19-78,37.5675740,127.0008577
405,서울특별시 중구 을지로5가 19-79,37.5673050,127.0008188
406,서울특별시 중구 을지로5가 19-80,37.5674674,127.0019862
407,서울특별시 중구 을지로5가 26-1,37.5672550,127.0013596
408,서울특별시 중구 을지로5가 27-3,37.5669269,127.0014087
409,서울특별시 중구 을지로5가 28-2,37.5669364,127.0016505
410,서울특별시 중구 을지로5가 31-0,37.5669270,127.0021842
411,서울특별시 중구 을지로5가 32-2,37.5670484,127.0024493
412,서울특별시 중구 을지로5가 35-5,37.5672551,127.0023821
413,서울특별시 중구 을지로5가 35-6,37.5668068,127.0021761
414,서울특별시 중구 을지로5가 37-11,37.5673032,127.0024443
415,서울특별시 중구 을지로5가 37-15,37.5670531,127.0025359
416,서울특별시 중구 을지로5가 37-16,37.5670177,127.0026477
417,서울특별시 중구 을지로5가 37-21,37.5670037,127.0027193
418,서울특별시 중구 을지로5가 38-9,37.5673294,127.0024475
419,서울특별시 중구 을지로5가 40-2,37.5668667,127.0035297
420,서울특별시 중구 을지로5가 40-5,37.5669361,127.0035767
421,서울특별시 중구 을지로5가 40-6,37.5670174,127.0029853
