기간,시,자치구,동,발생_합계,발생_실화,발생_방화,발생_기타,소실_동수,소실_이재가구수,소실_면적,피해액_합계,피해액_부동산,피해액_동산,재산피해경감액,인명피해_합계,인명피해_사망,인명피해_부상,이재민수,구조인원,입력주소_동,경도,위도,입력주소,X,Y,CLSS
2020,서울특별시,강서구,염창동,10,10,0,0,0,0,0,1875,19,1856,60195,0,0,0,0,0,염창동,126.8717784,37.5545508,염창동,944511,1950763,법정동 좌표
2020,서울특별시,강서구,등촌1동,13,11,0,2,3,0,48,16627,10190,6437,1549221,1,0,1,0,0,등촌1동,126.8586672,37.5556502,등촌1동,943354,1950893,행정동 좌표
2020,서울특별시,강서구,등촌2동,6,6,0,0,0,0,0,638,260,378,145737,0,0,0,0,0,등촌2동,126.8625764,37.5426861,등촌2동,943689,1949452,행정동 좌표
2020,서울특별시,강서구,등촌3동,14,13,0,1,4,0,69,24643,12138,12505,1735618,0,0,0,0,1,등촌3동,126.847922,37.5588887,등촌3동,942407,1951259,행정동 좌표
2020,서울특별시,강서구,화곡본동,11,10,0,1,1,0,0,4283,587,3696,535757,0,0,0,0,0,화곡본동,126.8476406,37.544091,화곡본동,942371,1949617,행정동 좌표
2020,서울특별시,강서구,화곡2동,6,5,0,1,2,0,5,2453,965,1488,253132,0,0,0,0,0,화곡2동,126.8546315,37.5316708,화곡2동,942979,1948235,행정동 좌표
2020,서울특별시,강서구,화곡3동,11,10,1,0,0,0,0,995,469,526,261607,0,0,0,0,0,화곡3동,126.8385216,37.542524,화곡3동,941564,1949449,행정동 좌표
2020,서울특별시,강서구,화곡4동,12,10,0,2,2,0,10,13381,8464,4917,51103,2,2,0,0,2,화곡4동,126.8606184,37.5345309,화곡4동,943510,1948549,행정동 좌표
2020,서울특별시,강서구,화곡6동,17,15,0,2,4,0,33,14143,8844,5299,546678,0,0,0,0,0,화곡6동,126.8503746,37.5517494,화곡6동,942618,1950465,행정동 좌표
2020,서울특별시,강서구,화곡8동,5,4,1,0,2,0,12,5744,3957,1787,48635,1,0,1,0,5,화곡8동,126.8484704,37.5328092,화곡8동,942436,1948365,행정동 좌표
2020,서울특별시,강서구,가양1동,19,17,0,2,3,0,15,21045,4335,16710,10758560,1,0,1,0,0,가양1동,126.8447913,37.5695983,가양1동,942139,1952449,행정동 좌표
2020,서울특별시,강서구,가양2동,7,6,0,1,0,0,0,17172,0,17172,11020,0,0,0,0,0,가양2동,126.8512663,37.5673819,가양2동,942709,1952199,행정동 좌표
2020,서울특별시,강서구,가양3동,5,5,0,0,2,0,10,4766,3263,1503,746831,1,1,0,0,1,가양3동,126.8605094,37.5610201,가양3동,943521,1951488,행정동 좌표
2020,서울특별시,강서구,발산1동,7,7,0,0,1,0,7,4231,1599,2632,192,1,0,1,0,0,발산1동,126.8333329,37.5530779,발산1동,941114,1950623,행정동 좌표
2020,서울특별시,강서구,공항동,11,10,0,1,3,2,21,16249,7101,9148,173855,1,0,1,2,0,공항동,126.8104675,37.554778,공항동,939096,1950826,법정동 좌표
2020,서울특별시,강서구,방화1동,13,12,0,1,2,0,12,6975,3236,3739,62858,0,0,0,0,0,방화1동,126.8121258,37.5715087,방화1동,939256,1952682,행정동 좌표
2020,서울특별시,강서구,방화2동,14,12,0,2,3,0,37,20268,6789,13479,247067,0,0,0,0,0,방화2동,126.8067243,37.5666607,방화2동,938775,1952147,행정동 좌표
2020,서울특별시,강서구,방화3동,8,8,0,0,0,0,52,1474,735,739,829160,0,0,0,0,0,방화3동,126.8136062,37.5788038,방화3동,939393,1953490,행정동 좌표
2020,서울특별시,강서구,화곡1동,17,17,0,0,3,0,1,2750,1116,1634,920352,0,0,0,0,0,화곡1동,126.8416275,37.5304717,화곡1동,941829,1948110,행정동 좌표
2020,서울특별시,강서구,우장산동,6,5,0,1,2,0,30,21254,17499,3755,283927,0,0,0,0,0,우장산동,126.8418059,37.5481967,우장산동,941859,1950076,행정동 좌표
2020,서울특별시,구로구,소계,156,142,3,11,0,2,484,398359,208681,189678,64538574,8,2,6,6,1,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,구로구,신도림동,6,6,0,0,0,0,0,13840,70,13770,0,0,0,0,0,0,신도림동,126.8821887,37.5099496,신도림동,945398,1945809,법정동 좌표
2020,서울특별시,구로구,구로1동,7,6,0,1,0,0,29,21690,12602,9088,7665536,0,0,0,0,0,구로1동,126.8877849,37.4956488,구로1동,945882,1944219,시군구 좌표
2020,서울특별시,구로구,구로3동,24,22,1,1,0,0,56,72559,42923,29636,16068358,0,0,0,0,0,구로3동,126.8877849,37.4956488,구로3동,945882,1944219,시군구 좌표
2020,서울특별시,구로구,구로4동,9,9,0,0,0,0,7,4441,2163,2278,1257622,0,0,0,0,0,구로4동,126.8877849,37.4956488,구로4동,945882,1944219,시군구 좌표
2020,서울특별시,구로구,구로5동,18,15,0,3,0,0,14,17335,8891,8444,2208788,0,0,0,0,0,구로5동,126.8877849,37.4956488,구로5동,945882,1944219,시군구 좌표
2020,서울특별시,구로구,고척1동,7,6,1,0,0,0,41,23982,11851,12131,14086578,2,1,1,0,0,고척1동,126.86272,37.500438,고척1동,943670,1944765,행정동 좌표
2020,서울특별시,구로구,고척2동,14,13,0,1,0,0,52,55314,36969,18345,578776,1,0,1,0,0,고척2동,126.8583852,37.5065953,고척2동,943292,1945451,행정동 좌표
2020,서울특별시,구로구,개봉2동,8,7,0,1,0,0,15,14423,3577,10846,105897,0,0,0,0,0,개봉2동,126.8565949,37.4912333,개봉2동,943122,1943748,행정동 좌표
2020,서울특별시,구로구,개봉3동,5,5,0,0,0,2,66,43363,25189,18174,636386,0,0,0,6,1,개봉3동,126.8537908,37.4860342,개봉3동,942870,1943172,행정동 좌표
2020,서울특별시,구로구,오류1동,8,5,1,2,0,0,100,30889,12722,18167,213710,0,0,0,0,0,오류1동,126.8450946,37.4971133,오류1동,942110,1944407,행정동 좌표
2020,서울특별시,구로구,수궁동,9,8,0,1,0,0,11,13720,3092,10628,235057,0,0,0,0,0,수궁동,126.8315411,37.4938354,수궁동,940909,1944052,행정동 좌표
2020,서울특별시,구로구,가리봉동,5,5,0,0,0,0,15,6942,4045,2897,165366,0,0,0,0,0,가리봉동,126.8880334,37.4827032,가리봉동,945895,1942783,법정동 좌표
2020,서울특별시,구로구,구로2동,19,18,0,1,0,0,49,41006,15810,25196,19568156,4,1,3,0,0,구로2동,126.8877849,37.4956488,구로2동,945882,1944219,시군구 좌표
2020,서울특별시,구로구,개봉1동,8,8,0,0,0,0,29,23501,14004,9497,418337,0,0,0,0,0,개봉1동,126.8510655,37.5000819,개봉1동,942640,1944733,행정동 좌표
2020,서울특별시,구로구,오류2동,8,8,0,0,0,0,0,581,0,581,437,1,0,1,0,0,오류2동,126.839558,37.4887695,오류2동,941614,1943485,행정동 좌표
2020,서울특별시,구로구,항동,1,1,0,0,0,0,0,14773,14773,0,1329570,0,0,0,0,0,항동,126.8245948,37.4810349,항동,940285,1942636,법정동 좌표
2020,서울특별시,금천구,소계,127,108,6,13,3,2,503,419587,256259,163328,17572851,11,2,9,8,13,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,금천구,가산동,32,26,0,6,0,0,62,70755,16671,54084,7115247,0,0,0,0,0,가산동,126.8837812,37.4766802,가산동,945515,1942117,법정동 좌표
2020,서울특별시,금천구,독산1동,23,23,0,0,0,0,12,25655,10632,15023,6477917,6,0,6,0,0,독산1동,126.8970472,37.4702362,독산1동,946683,1941394,행정동 좌표
2020,서울특별시,금천구,독산2동,6,5,1,0,2,0,3,3098,2261,837,164301,0,0,0,0,0,독산2동,126.8998432,37.4661264,독산2동,946927,1940937,행정동 좌표
2020,서울특별시,금천구,독산3동,11,9,0,2,0,1,157,174026,137118,36908,1019800,1,1,0,3,6,독산3동,126.9081235,37.4766283,독산3동,947667,1942097,행정동 좌표
2020,서울특별시,금천구,독산4동,9,8,1,0,0,0,0,8537,3073,5464,60502,1,0,1,0,6,독산4동,126.9021605,37.4676798,독산4동,947133,1941108,행정동 좌표
2020,서울특별시,금천구,시흥1동,21,15,3,3,0,0,35,29807,13022,16785,498751,2,1,1,0,1,시흥1동,126.802811,37.3800616,시흥1동,938276,1931448,시군구 좌표
2020,서울특별시,금천구,시흥2동,4,3,0,1,0,0,0,6918,67,6851,953465,0,0,0,0,0,시흥2동,126.802811,37.3800616,시흥2동,938276,1931448,시군구 좌표
2020,서울특별시,금천구,시흥3동,4,4,0,0,0,0,1,745,399,346,198150,0,0,0,0,0,시흥3동,126.802811,37.3800616,시흥3동,938276,1931448,시군구 좌표
2020,서울특별시,금천구,시흥4동,4,4,0,0,0,0,0,2521,61,2460,1329,1,0,1,0,0,시흥4동,126.802811,37.3800616,시흥4동,938276,1931448,시군구 좌표
2020,서울특별시,금천구,시흥5동,13,11,1,1,1,1,233,97525,72955,24570,1083389,0,0,0,5,0,시흥5동,126.802811,37.3800616,시흥5동,938276,1931448,시군구 좌표
2020,서울특별시,영등포구,소계,225,203,5,17,2,5,649,674796,279030,395766,19320800,11,3,8,13,11,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,영등포구,여의동,30,27,1,2,0,0,160,219987,115577,104410,10482981,2,2,0,0,2,여의동,127.0739106,35.859846,여의동,961529,1762672,법정동 좌표
2020,서울특별시,영등포구,당산1동,10,10,0,0,0,0,10,9445,2364,7081,93769,3,0,3,0,0,당산1동,126.8985076,37.5216812,당산1동,946849,1947101,법정동 좌표
2020,서울특별시,영등포구,당산2동,16,16,0,0,0,0,28,63193,24883,38310,838653,2,0,2,0,4,당산2동,126.8937105,37.5224833,당산2동,946425,1947193,법정동 좌표
2020,서울특별시,영등포구,양평1동,13,11,1,1,0,0,53,62161,9536,52625,142155,0,0,0,0,0,양평1동,127.4876058,37.4916906,양평1동,998904,1943604,시군구 좌표
2020,서울특별시,영등포구,양평2동,15,14,0,1,0,0,43,39831,16456,23375,1491997,0,0,0,0,0,양평2동,127.4876058,37.4916906,양평2동,998904,1943604,시군구 좌표
2020,서울특별시,영등포구,신길1동,7,7,0,0,0,0,5,2612,64,2548,2959,0,0,0,0,0,신길1동,126.9214806,37.5108915,신길1동,948871,1945891,(도로명 없음)행정동 좌표
2020,서울특별시,영등포구,신길3동,11,9,0,2,0,0,1,8636,1283,7353,119766,0,0,0,0,0,신길3동,126.9078235,37.5073241,신길3동,947662,1945503,(도로명 없음)행정동 좌표
2020,서울특별시,영등포구,신길4동,4,4,0,0,0,0,0,231,2,229,161,0,0,0,0,0,신길4동,126.9113127,37.5085006,신길4동,947971,1945632,(도로명 없음)행정동 좌표
2020,서울특별시,영등포구,신길5동,8,8,0,0,1,0,30,32744,9757,22987,319176,0,0,0,0,0,신길5동,126.9052373,37.5016416,신길5동,947429,1944874,(도로명 없음)행정동 좌표
2020,서울특별시,영등포구,신길6동,7,7,0,0,1,0,63,40976,20405,20571,35252,1,1,0,0,0,신길6동,126.90994,37.4994505,신길6동,947843,1944628,(도로명 없음)행정동 좌표
2020,서울특별시,영등포구,신길7동,6,6,0,0,0,0,4,10439,6181,4258,357786,0,0,0,0,0,신길7동,126.9214775,37.5063863,신길7동,948868,1945392,(도로명 없음)행정동 좌표
2020,서울특별시,영등포구,대림1동,8,7,0,1,0,0,0,5137,798,4339,35756,0,0,0,0,0,대림1동,126.904894,37.4933939,대림1동,947393,1943959,정좌표
2020,서울특별시,영등포구,대림2동,14,12,2,0,0,0,2,3654,1241,2413,278453,0,0,0,0,0,대림2동,126.8991842,37.4871687,대림2동,946884,1943272,정좌표
2020,서울특별시,영등포구,대림3동,18,16,0,2,0,5,30,28922,9154,19768,442758,2,0,2,13,3,대림3동,126.8981607,37.4983411,대림3동,946801,1944512,행정동 좌표
2020,서울특별시,영등포구,영등포본동,10,8,0,2,0,0,2,9723,4281,5442,68816,1,0,1,0,0,영등포본동,126.8962659,37.5264087,영등포본동,946654,1947627,시군구 좌표
2020,서울특별시,영등포구,영등포동,23,20,0,3,0,0,203,113926,45190,68736,998371,0,0,0,0,0,영등포동,126.8962659,37.5264087,영등포동,946654,1947627,시군구 좌표
2020,서울특별시,영등포구,도림동,12,9,1,2,0,0,15,12704,5249,7455,313929,0,0,0,0,1,도림동,126.9005474,37.5091037,도림동,947020,1945705,법정동 좌표
2020,서울특별시,영등포구,문래동,13,12,0,1,0,0,0,10475,6609,3866,3298062,0,0,0,0,1,문래동,126.899468,37.5171399,문래동,946930,1946597,행정동 좌표
2020,서울특별시,동작구,소계,151,136,3,12,16,2,210,194251,81609,112642,22355167,7,0,7,2,6,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,동작구,노량진2동,12,11,0,1,0,0,37,14053,8088,5965,18726182,0,0,0,0,0,노량진2동,126.9373038,37.5085661,노량진2동,950268,1945625,행정동 좌표
2020,서울특별시,동작구,상도1동,16,14,1,1,2,0,14,17652,11538,6114,751381,0,0,0,0,0,상도1동,126.9506454,37.5032701,상도1동,951444,1945030,법정동 좌표
2020,서울특별시,동작구,상도2동,11,10,0,1,2,0,33,21875,13171,8704,426903,1,0,1,0,0,상도2동,126.9422561,37.5054839,상도2동,950704,1945280,행정동 좌표
2020,서울특별시,동작구,상도3동,9,6,0,3,1,0,10,13058,9774,3284,902454,1,0,1,0,0,상도3동,126.9313294,37.4992044,상도3동,949734,1944589,행정동 좌표
2020,서울특별시,동작구,상도4동,8,8,0,0,0,0,1,18766,306,18460,124328,0,0,0,0,0,상도4동,126.937802,37.5005423,상도4동,950307,1944734,행정동 좌표
2020,서울특별시,동작구,사당1동,8,7,0,1,0,0,0,10413,1421,8992,171369,1,0,1,0,0,사당1동,126.9788226,37.4830363,사당1동,953922,1942771,행정동 좌표
2020,서울특별시,동작구,사당3동,2,2,0,0,0,0,1,2857,916,1941,241646,0,0,0,0,0,사당3동,126.9719891,37.4866353,사당3동,953320,1943174,행정동 좌표
2020,서울특별시,동작구,사당4동,1,1,0,0,0,0,0,20,0,20,0,0,0,0,0,0,사당4동,126.9716254,37.4810005,사당4동,953284,1942549,행정동 좌표
2020,서울특별시,동작구,사당5동,5,5,0,0,0,0,0,4570,474,4096,47200,0,0,0,0,0,사당5동,126.9669255,37.485663,사당5동,952872,1943069,행정동 좌표
2020,서울특별시,동작구,대방동,18,17,1,0,2,0,33,24013,8195,15818,293415,2,0,2,0,0,대방동,126.9280079,37.5068782,대방동,949445,1945443,법정동 좌표
2020,서울특별시,동작구,신대방1동,8,7,0,1,1,0,3,1026,503,523,123888,0,0,0,0,0,신대방1동,126.9102157,37.489037,신대방1동,947861,1943473,행정동 좌표
2020,서울특별시,동작구,신대방2동,7,6,0,1,0,0,0,11812,282,11530,92796,0,0,0,0,0,신대방2동,126.92595,37.4989394,신대방2동,949258,1944563,행정동 좌표
2020,서울특별시,동작구,흑석동,14,12,0,2,4,1,29,29165,9895,19270,142772,1,0,1,1,0,흑석동,126.9623318,37.5054908,흑석동,952478,1945271,법정동 좌표
2020,서울특별시,동작구,노량진1동,15,14,1,0,2,1,35,10078,7496,2582,147445,1,0,1,1,0,노량진1동,126.9420468,37.512303,노량진1동,950690,1946037,행정동 좌표
2020,서울특별시,동작구,사당2동,17,16,0,1,2,0,14,14893,9550,5343,163388,0,0,0,0,6,사당2동,126.9791989,37.488617,사당2동,953959,1943390,행정동 좌표
2020,서울특별시,관악구,소계,219,195,4,20,68,10,816,646149,249984,396165,7478102,17,2,15,17,34,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,관악구,보라매동,6,5,0,1,3,0,154,74719,51498,23221,401739,1,0,1,0,4,보라매동,126.9327752,37.4882068,보라매동,949854,1943369,행정동 좌표
2020,서울특별시,관악구,청림동,2,1,0,1,0,0,8,4011,1702,2309,38309,0,0,0,0,0,청림동,129.4107271,36.000115,청림동,1172218,1779834,법정동 좌표
2020,서울특별시,관악구,행운동,8,8,0,0,2,2,3,8277,3176,5101,569388,1,0,1,2,0,행운동,126.9569644,37.4807369,행운동,951988,1942527,행정동 좌표
2020,서울특별시,관악구,낙성대동,15,14,0,1,8,0,67,64449,38344,26105,3104967,2,0,2,0,1,낙성대동,126.958383,37.4762802,낙성대동,952111,1942032,행정동 좌표
2020,서울특별시,관악구,중앙동,8,7,0,1,1,0,3,2614,1360,1254,108831,0,0,0,0,0,중앙동,127.1522156,37.4399492,중앙동,969234,1937920,법정동 좌표
2020,서울특별시,관악구,인헌동,10,10,0,0,2,0,0,1248,74,1174,743,0,0,0,0,0,인헌동,126.9652729,37.4751243,인헌동,952719,1941900,행정동 좌표
2020,서울특별시,관악구,남현동,6,4,1,1,1,1,40,46963,29459,17504,37276,1,0,1,2,1,남현동,126.9777687,37.4641141,남현동,953817,1940673,법정동 좌표
2020,서울특별시,관악구,서원동,18,14,1,3,3,0,91,56096,14349,41747,182192,1,1,0,0,7,서원동,127.8476623,37.4911987,서원동,1030733,1943606,법정동 좌표
2020,서울특별시,관악구,신원동,6,3,1,2,2,1,78,68426,17909,50517,98554,2,1,1,3,3,신원동,127.0621667,37.4440717,신원동,961270,1938411,법정동 좌표
2020,서울특별시,관악구,서림동,8,7,0,1,3,2,70,58971,10468,48503,99577,3,0,3,2,15,서림동,126.9349862,37.4750354,서림동,950041,1941906,행정동 좌표
2020,서울특별시,관악구,신사동,11,10,0,1,6,0,1,1498,513,985,254190,0,0,0,0,0,신사동,126.9072025,37.5956106,신사동,947669,1955298,법정동 좌표
2020,서울특별시,관악구,신림동,29,27,1,1,13,4,85,45945,26890,19055,408021,2,0,2,8,2,신림동,126.9358097,37.463203,신림동,950106,1940593,법정동 좌표
2020,서울특별시,관악구,난향동,2,2,0,0,0,0,0,604,0,604,0,0,0,0,0,0,난향동,126.9188212,37.4615531,난향동,948603,1940419,행정동 좌표
2020,서울특별시,관악구,조원동,8,8,0,0,0,0,0,815,60,755,44,0,0,0,0,0,조원동,127.0150768,37.3040502,조원동,957025,1922897,법정동 좌표
2020,서울특별시,관악구,대학동,10,10,0,0,2,0,0,1931,691,1240,79608,0,0,0,0,0,대학동,126.9368694,37.4705922,대학동,950205,1941412,행정동 좌표
2020,서울특별시,관악구,은천동,16,15,0,1,2,0,3,3171,632,2539,3640,1,0,1,0,0,은천동,126.9425171,37.485375,은천동,950714,1943049,행정동 좌표
2020,서울특별시,관악구,성현동,15,14,0,1,3,0,7,5730,3559,2171,530829,2,0,2,0,1,성현동,126.9483361,37.4897069,성현동,951231,1943527,행정동 좌표
2020,서울특별시,관악구,청룡동,14,12,0,2,7,0,5,119794,4035,115759,873382,0,0,0,0,0,청룡동,129.0697674,35.2821284,청룡동,1142756,1699645,법정동 좌표
2020,서울특별시,관악구,난곡동,5,5,0,0,0,0,20,11243,8171,3072,64730,1,0,1,0,0,난곡동,128.8762025,37.790994,난곡동,1121171,1977702,법정동 좌표
2020,서울특별시,관악구,삼성동,11,9,0,2,7,0,80,26476,10261,16215,119508,0,0,0,0,0,삼성동,127.0370614,37.5633851,삼성동,959115,1951659,시군구 좌표
2020,서울특별시,관악구,미성동,11,10,0,1,3,0,102,43168,26833,16335,502574,0,0,0,0,0,미성동,127.0370614,37.5633851,미성동,959115,1951659,시군구 좌표
2020,서울특별시,서초구,소계,240,205,1,34,31,5,2093,555349,234894,320455,14929631,11,1,10,11,30,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,서초구,서초1동,16,15,0,1,2,0,15,7691,3154,4537,442204,0,0,0,0,0,서초1동,127.0327471,37.4837784,서초1동,958690,1942829,시군구 좌표
2020,서울특별시,서초구,서초2동,8,6,0,2,1,0,72,68097,47837,20260,3060657,1,0,1,0,1,서초2동,127.0327471,37.4837784,서초2동,958690,1942829,시군구 좌표
2020,서울특별시,서초구,서초3동,23,18,0,5,3,0,61,63481,27920,35561,2077304,1,0,1,0,1,서초3동,127.0327471,37.4837784,서초3동,958690,1942829,시군구 좌표
2020,서울특별시,서초구,서초4동,14,14,0,0,2,0,1,6345,1412,4933,252720,0,0,0,0,0,서초4동,127.0327471,37.4837784,서초4동,958690,1942829,시군구 좌표
2020,서울특별시,서초구,잠원동,19,16,0,3,2,0,34,20189,6323,13866,28989,0,0,0,0,0,잠원동,127.0090972,37.5151011,잠원동,956617,1946314,법정동 좌표
2020,서울특별시,서초구,반포본동,6,5,0,1,2,1,58,37986,18742,19244,547455,2,0,2,2,2,반포본동,126.9860266,37.5004885,반포본동,954569,1944704,행정동 좌표
2020,서울특별시,서초구,반포1동,16,15,0,1,3,0,46,53072,27323,25749,647185,2,1,1,0,5,반포1동,127.0133685,37.5051352,반포1동,956989,1945207,행정동 좌표
2020,서울특별시,서초구,반포2동,3,2,0,1,1,0,2,2853,1308,1545,481464,0,0,0,0,21,반포2동,126.9945096,37.5046428,반포2동,955322,1945161,행정동 좌표
2020,서울특별시,서초구,반포3동,6,5,0,1,0,0,1,340,171,169,343,0,0,0,0,0,반포3동,127.0055861,37.512026,반포3동,956305,1945975,행정동 좌표
